Major Text,Minor Text,Type,Financial Year,BCU Name,OCU Name,Sum Value
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,4
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,2
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,2
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,4
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,5
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Disability Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,190
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,219
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,229
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,209
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,229
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,184
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,213
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,170
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,202
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,204
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,198
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Redbridge,213
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,219
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,216
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,218
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,217
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,236
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,209
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,231
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,193
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,234
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,242
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,197
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Havering,220
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,244
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,254
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,248
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,318
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,249
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,249
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,226
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,239
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,262
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,256
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,255
Hate,Domestic Abuse,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,326
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Havering,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse Homicide,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,56
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,68
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,63
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,61
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,65
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,42
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,43
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,45
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,56
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,47
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,53
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Redbridge,57
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,54
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,55
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,56
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,62
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,66
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,55
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,60
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,47
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,63
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,60
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,42
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Havering,63
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,84
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,82
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,64
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,84
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,81
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,62
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,47
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,50
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,62
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,52
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,47
Hate,Domestic Abuse VWI,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,79
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,12
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,9
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,5
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,5
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,8
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,4
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,4
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,0
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,4
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,5
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,2
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,2
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,4
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,2
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,5
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,0
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,4
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,7
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,3
Hate,Faith Hate Crime,Offences,fy19-20,East Area Command Unit,Barking and Dagenham,1
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,5
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,1
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,2
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,6
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Redbridge,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,4
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,9
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,1
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,3
Hate,Homophobic Hate Crime,Offences,fy19-20,East Area Command Unit,Havering,5
